110000110110110111010011,0.1984126984126984
111100001101111010000101,0.4444444444444444
101111000011101100010010,0.5317460317460317
011111110010010011101001,0.6851851851851852
010101001101101011000011,0.7380952380952381
000000111001011001001011,0.8148148148148148
000011011110111011011110,0.8412698412698413
110010010000110100100010,0.8544973544973545
101100011110111000001000,0.8624338624338624
100101100100001100100000,0.8677248677248677
111011010101111111111010,0.8677248677248677
111100000000001000000011,0.9126984126984127
